"gene","proteinSearched","EnsemblID","EntrezSummary","todaysDate","healthy_median","acuteLymeDisease_median","antibodies_1month_median","antibodies_6month_median","acuteHealthy_foldChange","antibodies_1month_healthy_foldChange","antibodies_6month_healthy_foldchange","classSample","classValue","class"
"DEFA4","immune","ENSG00000164821","Defensins are a family of antimicrobial and cytotoxic peptides thought to be involved in host defense. They are abundant in the granules of neutrophils and also found in the epithelia of mucosal surfaces such as those of the intestine, respiratory tract, urinary tract, and vagina. Members of the defensin family are highly similar in protein sequence and distinguished by a conserved cysteine motif. Several alpha defensin genes are clustered on chromosome 8. This gene differs from other genes of this family by an extra 83-base segment that is apparently the result of a recent duplication within the coding region. The protein encoded by this gene, defensin, alpha 4, is found in the neutrophils; it exhibits corticostatic activity and inhibits corticotropin stimulated corticosterone production. [provided by RefSeq, Oct 2014]","Fri Aug 28 13:19:34 2020",41.6761231094178,523.33313169166,107.812724369006,21.0631724724207,12.5571452583938,2.58691827178721,0.505401436144163,"acuteLymeDisease_4",17.4836683690511,"acute Lyme Disease"
"EIF1AY","immune","ENSG00000198692","This gene is located on the non-recombining region of the Y chromosome. It encodes a protein related to eukaryotic translation initiation factor 1A (EIF1A), which may function in stabilizing the binding of the initiator Met-tRNA to 40S ribosomal subunits. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jul 2013]","Fri Aug 28 13:19:52 2020",92.3825321617397,574.101775444175,336.257698479995,261.445845002133,6.21439748413759,3.63984067779489,2.83003549355417,"acuteLymeDisease_4",480.642035415032,"acute Lyme Disease"
"EPB42","immune","ENSG00000166947","Erythrocyte membrane protein band 4.2 is an ATP-binding protein which may regulate the association of protein 3 with ankyrin. It probably has a role in erythrocyte shape and mechanical property regulation. Mutations in the EPB42 gene are associated with recessive spherocytic elliptocytosis and recessively transmitted hereditary hemolytic anemia. Alternatively spliced transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jul 2008]","Fri Aug 28 13:25:20 2020",105.085334689842,43.8060419728889,19.9424129161984,15.8301312897906,0.416861611586259,0.189773510976181,0.150640727714414,"acuteLymeDisease_4",18.3254239925791,"acute Lyme Disease"
"ERAP2","immune","ENSG00000164308","This gene encodes a zinc metalloaminopeptidase of the M1 protease family that resides in the endoplasmic reticulum and functions in N-terminal trimming antigenic epitopes for presentation by major histocompatibility complex (MHC) class I molecules. Certain mutations in this gene are associated with the inflammatory arthritis syndrome ankylosing spondylitis and pre-eclampsia. This gene is located adjacent to a closely related aminopeptidase gene on chromosome 5. [provided by RefSeq, Jul 2016]","Fri Aug 28 13:19:42 2020",35.1433266078249,14.2274271276114,17.348141295286,19.1589672768984,0.404840079209905,0.493639702606393,0.545166582853671,"acuteLymeDisease_4",21.792027557173,"acute Lyme Disease"
"EREG","immune","ENSG00000124882","This gene encodes a secreted peptide hormone and member of the epidermal growth factor (EGF) family of proteins. The encoded protein is a ligand of the epidermal growth factor receptor (EGFR) and the structurally related erb-b2 receptor tyrosine kinase 4 (ERBB4). The encoded protein may be involved in a wide range of biological processes including inflammation, wound healing, oocyte maturation, and cell proliferation. Additionally, the encoded protein may promote the progression of cancers of various human tissues. [provided by RefSeq, Jul 2015]","Fri Aug 28 13:19:58 2020",112.650318894378,56.9840950097408,16.1065124507033,113.059384235329,0.505849389234039,0.142977956998106,1.00363128435823,"acuteLymeDisease_4",13.4583634843063,"acute Lyme Disease"
"FSIP1","immune","ENSG00000150667","                                            FSIP1 (Fibrous Sheath Interacting Protein 1) is a Protein Coding gene.                                            Diseases associated with FSIP1 include Syndromic X-Linked Intellectual Disability Type 10 and Alpha-Methylacetoacetic Aciduria.                                                                                                                                    ","Fri Aug 28 13:20:03 2020",23.3564041142304,41.8413253617166,40.9536680136533,85.2776145014455,1.7914283875669,1.75342350703298,3.65114484594348,"acuteLymeDisease_4",23.8642725843538,"acute Lyme Disease"
"GAL3ST4","immune","ENSG00000197093","This gene encodes a member of the galactose-3-O-sulfotransferase protein family. The product of this gene catalyzes sulfonation by transferring a sulfate to the C-3' position of galactose residues in O-linked glycoproteins. This enzyme is highly specific for core 1 structures, with asialofetuin, Gal-beta-1,3-GalNAc and Gal-beta-1,3 (GlcNAc-beta-1,6)GalNAc being good substrates. [provided by RefSeq, Jul 2008]","Fri Aug 28 13:19:47 2020",398.935156288619,34.2222565084932,16.7716719929062,27.732350709969,0.0857840076740048,0.0420410979792724,0.0695159357925962,"acuteLymeDisease_4",28.1613018634444,"acute Lyme Disease"
"HBA1","immune","ENSG00000206172","The human alpha globin gene cluster located on chromosome 16 spans about 30 kb and includes seven loci: 5'- zeta - pseudozeta - mu - pseudoalpha-1 - alpha-2 - alpha-1 - theta - 3'. The alpha-2 (HBA2) and alpha-1 (HBA1) coding sequences are identical. These genes differ slightly over the 5' untranslated regions and the introns, but they differ significantly over the 3' untranslated regions. Two alpha chains plus two beta chains constitute HbA, which in normal adult life comprises about 97% of the total hemoglobin; alpha chains combine with delta chains to constitute HbA-2, which with HbF (fetal hemoglobin) makes up the remaining 3% of adult hemoglobin. Alpha thalassemias result from deletions of each of the alpha genes as well as deletions of both HBA2 and HBA1; some nondeletion alpha thalassemias have also been reported. [provided by RefSeq, Jul 2008]","Fri Aug 28 13:25:18 2020",76.136906745258,85.36788465746,37.0144925271858,12.3557890233821,1.12124183010333,0.486157030926282,0.162283832527143,"acuteLymeDisease_4",72.6550449478315,"acute Lyme Disease"
"HBD","immune","ENSG00000223609","The delta (HBD) and beta (HBB) genes are normally expressed in the adult: two alpha chains plus two beta chains constitute HbA, which in normal adult life comprises about 97% of the total hemoglobin. Two alpha chains plus two delta chains constitute HbA-2, which with HbF comprises the remaining 3% of adult hemoglobin. Five beta-like globin genes are found within a 45 kb cluster on chromosome 11 in the following order:      5'-epsilon--Ggamma--Agamma--delta--beta-3'. Mutations in the delta-globin gene are associated with beta-thalassemia. [provided by RefSeq, Jul 2008]","Fri Aug 28 13:19:45 2020",142.930807577637,38.7505710567162,31.0951539525543,17.2984140426829,0.271114196536445,0.217553895339632,0.121026490620553,"acuteLymeDisease_4",35.2120665702353,"acute Lyme Disease"
"HEMGN","immune","ENSG00000136929","                                            HEMGN (Hemogen) is a Protein Coding gene.                                            Diseases associated with HEMGN include Retinitis Pigmentosa 59 and Colorectal Cancer, Hereditary Nonpolyposis, Type 2.                                                                                                                                    ","Fri Aug 28 13:19:46 2020",130.388298598406,34.239417513849,27.0655028891161,25.2797498104219,0.262595784145523,0.207576164272819,0.193880509847614,"acuteLymeDisease_4",47.3079144097573,"acute Lyme Disease"
"HIST1H1C","immune","ENSG00000187837","Histones are basic nuclear proteins responsible for nucleosome structure of the chromosomal fiber in eukaryotes. Two molecules of each of the four core histones (H2A, H2B, H3, and H4) form an octamer, around which approximately 146 bp of DNA is wrapped in repeating units, called nucleosomes. The linker histone, H1, interacts with linker DNA between nucleosomes and functions in the compaction of chromatin into higher order structures. This gene is intronless and encodes a replication-dependent histone that is a member of the histone H1 family. Transcripts from this gene lack polyA tails but instead contain a palindromic termination element. This gene is found in the large histone gene cluster on chromosome 6. [provided by RefSeq, Aug 2015]","Fri Aug 28 13:19:54 2020",16.1882360232663,92.918093521529,41.7786126920512,19.7225184022164,5.73985290231646,2.58080081313403,1.2183241196799,"acuteLymeDisease_4",37.3291041744891,"acute Lyme Disease"
"HIST2H2AA3","immune","ENSG00000203812","Histones are basic nuclear proteins that are responsible for the nucleosome structure of the chromosomal fiber in eukaryotes. Two molecules of each of the four core histones (H2A, H2B, H3, and H4) form an octamer, around which approximately 146 bp of DNA is wrapped in repeating units, called nucleosomes. The linker histone, H1, interacts with linker DNA between nucleosomes and functions in the compaction of chromatin into higher order structures. This gene is intronless and encodes a replication-dependent histone that is a member of the histone H2A family. Transcripts from this gene lack polyA tails but instead contain a palindromic termination element. This gene is found in a histone cluster on chromosome 1. This gene is one of four histone genes in the cluster that are duplicated; this record represents the centromeric copy. [provided by RefSeq, Aug 2015]","Fri Aug 28 13:19:38 2020",18.7805633438207,141.406903327172,41.8811410024126,15.2295026248198,7.5294282039574,2.23002581103046,0.810918306656157,"acuteLymeDisease_4",44.8450748816301,"acute Lyme Disease"
"HLA-DRB5","immune","ENSG00000198502","HLA-DRB5 belongs to the HLA class II beta chain paralogues. This class II molecule is a heterodimer consisting of an alpha (DRA) and a beta (DRB) chain, both anchored in the membrane. It plays a central role in the immune system by presenting peptides derived from extracellular proteins. Class II molecules are expressed in antigen presenting cells. The beta chain is approximately 26-28 kDa and its gene contains 6 exons. Exon one encodes the leader peptide, exons 2 and 3 encode the two extracellular domains, exon 4 encodes the transmembrane domain and exon 5 encodes the cytoplasmic tail. Within the DR molecule the beta chain contains all the polymorphisms specifying the peptide binding specificities. Typing for these polymorphisms is routinely done for bone marrow and kidney transplantation. There are multiple pseudogenes of this gene. [provided by RefSeq, Feb 2020]","Fri Aug 28 13:19:59 2020",18.486300407959,118.55672673478,19.9288084779064,98.9490258549923,6.41322082398582,1.07803119272726,5.35255966155301,"acuteLymeDisease_4",23.2900503925131,"acute Lyme Disease"
